place_id,business_name,category,address,postcode_area,town_searched,rating,review_count,business_status,phone,phone_intl,website,google_maps_url
ChIJNaYj5q9y2UcR_kV7Pzu2O9M,Essex Cleaning Services,domestic cleaner,"Rolph House, High St, Thorpe-le-Soken, Clacton-on-Sea CO16 0DY",CO16,Brightlingsea,5,54,OPERATIONAL,07958 428484,+44 7958 428484,http://www.essexcleaningservices.co.uk/,https://maps.google.com/?cid=15220959731213092350
ChIJ4xnrE70R2UcRqGeeWo38qdI,AAA Domestic Appliances,domestic cleaner,"133 Regent Cl, Brightlingsea, Colchester CO7 0NZ",CO7,Brightlingsea,4.2,10,OPERATIONAL,01206 305442,+44 1206 305442,,https://maps.google.com/?cid=15179941703069886376
ChIJlWNlIVtUDqURB6y_RMk8i6Y,MKCS Carpet & Upholstery Cleaning Specialists,domestic cleaner,"2, Martins Gate, St. Osyth, Cottage CO16 8HN",CO16,Brightlingsea,4.7,36,OPERATIONAL,01255 360387,+44 1255 360387,https://get.mk-cs.co.uk/colchester/,https://maps.google.com/?cid=12000752467198323719
ChIJSwxLbqQR2UcR_Ae-MwC_Gvc,The Cleaning Fairies commercial ltd,domestic cleaner,"36 Ladysmith Ave, Brightlingsea, Colchester CO7 0JD",CO7,Brightlingsea,,,OPERATIONAL,07361 881970,+44 7361 881970,,https://maps.google.com/?cid=17805754084351674364
ChIJ4U41m95s2UcRt-u5rgvkf3s,iSparkle Cleaning Services Ltd,house cleaning service,"120 Holland Rd, Clacton-on-Sea CO15 6ND",CO15,Brightlingsea,5,174,OPERATIONAL,07814 656625,+44 7814 656625,http://www.isparklecleaning.co.uk/,https://maps.google.com/?cid=8899082127534582711
ChIJfUHGX6cF2UcRu88kOhzJtX4,Mrs Busy Bees Ltd,house cleaning service,"C/o, 9 Rosalind Cl, Colchester CO4 3JH",CO4,Brightlingsea,4.4,112,OPERATIONAL,01206 790323,+44 1206 790323,https://www.mrsbusybees.com/,https://maps.google.com/?cid=9130424942635306939
ChIJfSI8LIEP2UcRDNtwXRCJbKw,Elgon cleaning services ltd,house cleaning service,"Chalice House, Bromley Rd, Elmstead Market, Colchester CO7 7BY",CO7,Brightlingsea,5,6,OPERATIONAL,07428 918859,+44 7428 918859,https://elgoncleaning.com/,https://maps.google.com/?cid=12424456175388515084
ChIJ7a2_pcwF2UcR-0QUwvnWqxQ,Holistic Cleaning Services,house cleaning service,"5th Floor, Wellington House, 90-92 Butt Rd, Colchester CO3 3DA",CO3,Brightlingsea,5,1,OPERATIONAL,01206 616120,+44 1206 616120,https://cleaning.holisticrecruiters.uk/,https://maps.google.com/?cid=1489520469967389947
ChIJGQpj2gEF2UcRra9OS1q29RM,GS Appliance – Oven Cleaning & Appliance Repairs,oven cleaning service,"4 Penny Cl, Colchester CO4 6DQ",CO4,Brightlingsea,5,184,OPERATIONAL,01206 638900,+44 1206 638900,http://www.gsappliance.co.uk/,https://maps.google.com/?cid=1438256154941501357
ChIJmbEV_srZ2EcRB0PU1Ldglc0,"Emperor Oven, Carpet & Exterior Cleaning Services Limited",oven cleaning service,"15 Lexden Pl, Halstead Rd, Colchester CO3 9FD",CO3,Brightlingsea,4.9,331,OPERATIONAL,01206 415224,+44 1206 415224,https://emperorovenandcarpetcleaning.co.uk/,https://maps.google.com/?cid=14813852891971076871
ChIJlSvxO5Jz2UcRvAi9JfcSzfA,The Oven Cleaning Company,oven cleaning service,"3 The Hornbeams, Little Oakley, Harwich CO12 5NL",CO12,Brightlingsea,4.4,14,OPERATIONAL,01255 886883,+44 1255 886883,https://www.oven-cleaning-company.co.uk/contact-us/,https://maps.google.com/?cid=17351545792027756732
ChIJA2-Lrf5z2UcRY4dYtmTgX0I,Oven Wizards Colchester,oven cleaning service,"10 Minerva Cl, Harwich CO12 4XB",CO12,Brightlingsea,4.7,6,OPERATIONAL,01255 712347,+44 1255 712347,http://www.ovenwizards.com/oven-cleaning/colchester,https://maps.google.com/?cid=4782788052451362659
ChIJ94-iRh-h2EcRELSNhrr-fwQ,Pristine Glaze Window Cleaners- Window cleaner Chingford- window cleaner Woodford - Window cleaner Ilford- Gants Hill,window cleaner,"3 Vicarage Rd, Woodford, Woodford Green IG8 8NH",IG8,Buckhurst Hill,4.9,43,OPERATIONAL,07707 717328,+44 7707 717328,,https://maps.google.com/?cid=324257775268770832
ChIJ_Yn482qetW4R65CA4jbN8E0,Fulfilment Cleaning Services,window cleaner,"76 Collard Ave, Loughton, Debden IG10 2ER",IG10,Buckhurst Hill,5,4,OPERATIONAL,07471 079016,+44 7471 079016,,https://maps.google.com/?cid=5616214370943013099
ChIJE6YoE5yh2EcRm3JhgyKzvIg,Beyond Reach Cleaning Co.,window cleaner,"29 Lower Park Rd, Loughton IG10 4NB",IG10,Buckhurst Hill,5,62,OPERATIONAL,07761 291152,+44 7761 291152,https://www.beyondreachcc.co.uk/,https://maps.google.com/?cid=9852947045594264219
ChIJ3fOR3XGh2EcRRMXSPF45IKM,windows cleaning pressure washer drive way patio car wash detailing no 1 cleaning Woodford,window cleaner,"12, Jubilee Parade, Woodford, Woodford Green IG8 7QG",IG8,Buckhurst Hill,5,1,OPERATIONAL,07426 060081,+44 7426 060081,https://www.no1cleaning.co.uk/,https://maps.google.com/?cid=11754458104347149636
ChIJR9QdjWKh2EcRTuMCfbyW43Q,DPC Window Cleaning Services,window cleaner,"Montalt Rd, Woodford Green, London, Woodford Green IG8 9SA",IG8,Buckhurst Hill,5,38,OPERATIONAL,07982 820442,+44 7982 820442,http://dpcwindowcleaningservices.co.uk/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=8422741464408318798
ChIJdaBFLSCZ2EcR7Bx_bMd2ME0,PSA Window Cleaning,window cleaner,"71 Thornhill, North Weald Bassett, Epping CM16 6DW",CM16,Buckhurst Hill,5,2,OPERATIONAL,07904 616619,+44 7904 616619,http://www.psawindowcleaning.co.uk/,https://maps.google.com/?cid=5562076138693401836
ChIJDZACT2-j2EcR0H3pQGWfmNM,UKWindowClean,window cleaner,"58 Peregrine Rd, Ilford, Chigwell IG6 3SZ",IG6,Buckhurst Hill,5,1,OPERATIONAL,0113 271 7313,+44 113 271 7313,https://ukwindowclean.com/window-cleaning-chigwell.html,https://maps.google.com/?cid=15247111795692371408
ChIJew9fBCCg2EcReyKcGO0wONc,DCS Window Cleaning,window cleaner,"5 Eagle Cl, Waltham Abbey EN9 3NA",EN9,Buckhurst Hill,5,4,OPERATIONAL,07769 905728,+44 7769 905728,,https://maps.google.com/?cid=15508199111728571003
ChIJ9wNxydig2EcRHz1sZgC86vI,Fairy Touch Cleaning Ltd,window cleaner,"44 Bush Rd, Buckhurst Hill IG9 6ES",IG9,Buckhurst Hill,4.4,14,OPERATIONAL,020 8281 0858,+44 20 8281 0858,http://fairytouchcleaning.co.uk/,https://maps.google.com/?cid=17504009611633245471
ChIJoY-OYjuh2EcRWs-osdYmFls,Crystaline Window Cleaning,window cleaner,"25 Vicarage Rd, London IG8 8NH",IG8,Buckhurst Hill,4.9,14,OPERATIONAL,07482 745697,+44 7482 745697,http://crystalinewindowcleaning.co.uk/,https://maps.google.com/?cid=6563476210484563802
ChIJ5y7fcpWg2EcR1UvLYsjk3gA,ZS Cleaning LTD,window cleaner,"5 The Pines, Woodford, Woodford Green IG8 0RW",IG8,Buckhurst Hill,5,4,OPERATIONAL,07977 843009,+44 7977 843009,http://www.zscleaning.com/,https://maps.google.com/?cid=62738994131848149
ChIJJewqdJOh2EcRWJQ6UggniKg,Pure Essex,window cleaner,"20 Cleland Path, Loughton IG10 2JZ",IG10,Buckhurst Hill,5,1,OPERATIONAL,,,,https://maps.google.com/?cid=12143999311897334872
ChIJ2Uz0MAduHoMRod5CUPhV8Vc,Luma Windows,window cleaner,"1 St Alban's Rd, London IG8 9EQ",IG8,Buckhurst Hill,5,8,OPERATIONAL,07404 272696,+44 7404 272696,https://lumawindows.co.uk/,https://maps.google.com/?cid=6336940675673808545
ChIJJSIt_MYhdkgRL9FundruAlo,CJL WINDOW CLEANING SERVICES,window cleaner,"14 Grovedale Cl, Cheshunt, Waltham Cross EN7 5NE",EN7,Buckhurst Hill,5,152,OPERATIONAL,07956 140789,+44 7956 140789,http://www.cjlcleaningservices.co.uk/,https://maps.google.com/?cid=6486009036078502191
ChIJR7rF68Gj2EcRHRMm2Nm4vHU,Neils Gardens,gardener,"17 Orchard Way, Chigwell IG7 6EE",IG7,Buckhurst Hill,4.8,36,OPERATIONAL,020 3282 5499,+44 20 3282 5499,http://www.neilsgardens.com/,https://maps.google.com/?cid=8483859043832959773
ChIJm2oySZyh2EcR3iAzubQfwZI,Loughton Gardens and landscapes,gardener,"Forest nurseries, Loughton IG10 4DZ",IG10,Buckhurst Hill,4.9,29,OPERATIONAL,07789 933081,+44 7789 933081,http://www.loughtongardens.com/,https://maps.google.com/?cid=10574768261104345310
ChIJOxt5Ezah2EcRO6D2baoUArw,Colson landscapes,gardener,"8 Colson Path, Loughton IG10 3QZ",IG10,Buckhurst Hill,5,53,OPERATIONAL,07555 762545,+44 7555 762545,https://www.colsonlandscapes.com/,https://maps.google.com/?cid=13547413351305748539
ChIJ0dB6eB6h2EcRTO1hpbNqkCk,KJ Gardening Services,gardener,"16 Alfred Rd, Buckhurst Hill IG9 6DP",IG9,Buckhurst Hill,3,4,OPERATIONAL,020 8500 8470,+44 20 8500 8470,,https://maps.google.com/?cid=2995011072007728460
ChIJY1waE8Oh2EcR4JuzCzoXgeE,Michael's Gardening and Landscaping,gardener,"24 Mount Pleasant Rd, Chigwell IG7 5ER",IG7,Buckhurst Hill,5,7,OPERATIONAL,07845 849455,+44 7845 849455,,https://maps.google.com/?cid=16249294468601322464
ChIJgwXr9vej2EcR_qQNG2x6KCE,The Garden Lab,gardener,"33, Stapleford Tawney, Romford RM4 1TA",RM4,Buckhurst Hill,5,15,OPERATIONAL,01708 687413,+44 1708 687413,https://www.thegardenlab.co.uk/,https://maps.google.com/?cid=2389294207048983806
ChIJCzmPqE-h2EcR7aJ81i1GBPQ,Cutting Edge,gardener,"10 Felstead Rd, Loughton IG10 3AZ",IG10,Buckhurst Hill,5,6,OPERATIONAL,07472 361622,+44 7472 361622,,https://maps.google.com/?cid=17583256007847224045
ChIJV6DHOG4sJiwRjjHC8bSCAmY,Manny's Gardening Services Ltd,gardener,"13-17 High Beech Rd, Loughton, 4BN IG10 4BN",IG10,Buckhurst Hill,,,OPERATIONAL,07365 535344,+44 7365 535344,https://www.mannysgardening.co.uk/,https://maps.google.com/?cid=7350581255483830670
ChIJtwjMMwuh2EcR0LR5iu-EFgI,Fabulous Fencing,gardener,"4 Hatchwoods, Woodford, Woodford Green IG8 0SX",IG8,Buckhurst Hill,4.9,492,OPERATIONAL,07521 215796,+44 7521 215796,http://www.fabulousfencing.co.uk/?utm_source=GMB&utm_medium=organic&utm_campaign=office,https://maps.google.com/?cid=150453801918772432
ChIJvXtR3bKm2EcRtD042aD2b8U,Katz Gardening Services,gardener,"Essex, 26 Ray Lodge Rd, Woodford, Woodford Green IG8 7NZ",IG8,Buckhurst Hill,3.8,4,OPERATIONAL,07901 692300,+44 7901 692300,https://www.katzgardens.co.uk/,https://maps.google.com/?cid=14226860918586228148
ChIJj_Jj9VCg2EcRpixN5XCzJ9k,Connaught Farm Nurseries,gardener,"Epping New Rd, Buckhurst Hill, Loughton IG10 4AA",IG10,Buckhurst Hill,4.1,83,OPERATIONAL,020 8504 5168,+44 20 8504 5168,,https://maps.google.com/?cid=15647672727786826918
ChIJ_8jXl0sddkgRzE0AGR6heH4,Garden Design by Natalia,gardener,"5 Kimberley Way, London E4 6DE",E4,Buckhurst Hill,5,4,OPERATIONAL,07851 788502,+44 7851 788502,https://ngardendesign.co.uk/,https://maps.google.com/?cid=9113210996624739788
ChIJMVb09BOO2EcRF-ipa_9wk0U,Sendhurst Landscapes,gardener,"46 Roseacres, Takeley, Bishop's Stortford CM22 6QZ",CM22,Buckhurst Hill,4.8,18,OPERATIONAL,07458 158359,+44 7458 158359,http://www.sendhurstlandscapes.com/,https://maps.google.com/?cid=5013475052518762519
ChIJP1VMhnuHIIARYdu14llE4X8,GardenWow,garden maintenance,"Deborah Court, London E18 1LF",E18,Buckhurst Hill,4.9,41,OPERATIONAL,07494 652485,+44 7494 652485,https://www.gardenwow.uk/,https://maps.google.com/?cid=9214721465423092577
ChIJX9XjACMfdkgRkTYrs2YQqS4,Thornhill's Gardening & Landscaping Services,garden maintenance,"Elm Bungalow, Sewardstone Rd, Waltham Abbey EN9 3QF",EN9,Buckhurst Hill,3.7,3,OPERATIONAL,07792 648436,+44 7792 648436,https://www.thornhillsgardening.co.uk/,https://maps.google.com/?cid=3362236630087448209
ChIJl4PYt_-f2EcRs0LqlfeHayc,All seasons landscapes and gardens,garden maintenance,"8, Nobel Villas, Sewardstone Rd, Waltham Abbey EN9 1NU",EN9,Buckhurst Hill,5,7,OPERATIONAL,07930 862641,+44 7930 862641,http://www.allseasons-landscapesandgardens.co.uk/,https://maps.google.com/?cid=2840513487429059251
ChIJGSfVbzyh2EcRnE310Kb0XCE,Elite Detailing & Valeting,mobile car valeting,"Loughton Way, Buckhurst Hill IG9 6AR",IG9,Buckhurst Hill,5,189,OPERATIONAL,07912 664949,+44 7912 664949,,https://maps.google.com/?cid=2404065298416487836
ChIJGVeq67yn2EcRQgEj836lZ4I,Mak Detailz - Mobile Car Valeting,mobile car valeting,"8 Werneth Hall Rd, Ilford IG5 0DA",IG5,Buckhurst Hill,5,25,OPERATIONAL,07928 966805,+44 7928 966805,https://www.instagram.com/mak.detailz,https://maps.google.com/?cid=9396661112195449154
ChIJObMkKwKn2EcRGF9-GD-10oc,Jewels Passion Detailing Mobile Car Valeting,mobile car valeting,"Romford Rd, London E12 5JG",E12,Buckhurst Hill,5,36,OPERATIONAL,020 3633 8156,+44 20 3633 8156,http://www.jewelspassion.co.uk/our-prices,https://maps.google.com/?cid=9787084222828011288
ChIJ62His8ij2EcRDi9K43YpjUo,Splash Detailers (Mobile Car Wash - We Come To You),mobile car valeting,"11-17, Hainault Business Park, Ilford IG6 3UJ",IG6,Buckhurst Hill,4.8,29,OPERATIONAL,07898 804953,+44 7898 804953,,https://maps.google.com/?cid=5371995521119039246
ChIJw5wSc0YbdkgRYJU_eSZYGoE,Fresh mobile car valeting & Detailing,mobile car valeting,"Hermitage Rd, Finsbury Park, London N4 1LU",N4,Buckhurst Hill,5,8,OPERATIONAL,07815 585746,+44 7815 585746,http://www.freshcar.co.uk/,https://maps.google.com/?cid=9302844902553392480
ChIJwXXyggSh2EcRJ9X9OUVQKDc,Parade Dry Cleaners,ironing service,"146 Loughton Way, Buckhurst Hill IG9 6AR",IG9,Buckhurst Hill,5,122,OPERATIONAL,020 8505 7830,+44 20 8505 7830,,https://maps.google.com/?cid=3974514929410364711
ChIJedgkKgeh2EcRrUCmk3tRfoE,WASHX LAUNDERETTE,ironing service,"5 Lower Queen's Rd, Buckhurst Hill IG9 6DL",IG9,Buckhurst Hill,4.7,70,OPERATIONAL,07412 550450,+44 7412 550450,http://www.washx.co.uk/,https://maps.google.com/?cid=9330985069158219949
ChIJv6_qOP6h2EcRtpgquZYvQK4,Steam Queen,ironing service,"Uplands Rd, Woodford, Woodford Green IG8 8JR",IG8,Buckhurst Hill,5,4,OPERATIONAL,07554 007026,+44 7554 007026,https://steamqueen.co.uk/,https://maps.google.com/?cid=12556088085507119286
ChIJ8-hOV5Sh2EcRUoSTLRCovrA,Queen's Dry Cleaners,ironing service,"1A, Queens Mews, Queen's Rd, Ilford, Buckhurst Hill IG9 5AZ",IG9,Buckhurst Hill,5,1,OPERATIONAL,07427 586471,+44 7427 586471,https://queensdrycleaners.co.uk/,https://maps.google.com/?cid=12735801583687926866
ChIJ00Y7JDyh2EcRejNlRIdPSd4,Pollys Ironing,ironing service,"72 Borders Ln, Loughton IG10 3QX",IG10,Buckhurst Hill,4.2,23,OPERATIONAL,020 3441 2171,+44 20 3441 2171,,https://maps.google.com/?cid=16017420992106541946
ChIJL79AM5Sh2EcR-PeWkDPuCag,A1 professional Ironing,ironing service,"100 England's Ln, Loughton IG10 2QJ",IG10,Buckhurst Hill,4,9,OPERATIONAL,07720 725355,+44 7720 725355,http://www.a1ironing.uk/,https://maps.google.com/?cid=12108470978398844920
ChIJU7RZ_pyg2EcRkhU3DLAI6vc,Annies Ironing Parlour,ironing service,"42 Kings Rd, London E4 7JE",E4,Buckhurst Hill,4.8,32,OPERATIONAL,020 8524 2434,+44 20 8524 2434,,https://maps.google.com/?cid=17864100424130696594
ChIJqZZOjC2n2EcR8-gZskZ4G-Y,DG Laundry,ironing service,"15 Raven Rd, London E18 1HB",E18,Buckhurst Hill,4.9,15,OPERATIONAL,020 3620 6817,+44 20 3620 6817,https://www.dglaundry.co.uk/contact/,https://maps.google.com/?cid=16580978698125699315
ChIJ22THD1mh2EcRSv4Hc7rII2c,The Dry Cleaning Centre & Alterations,ironing service,"165 Manor Rd, Chigwell IG7 5QA",IG7,Buckhurst Hill,4.5,23,OPERATIONAL,020 8501 3786,+44 20 8501 3786,https://drycleaningcentre.com/,https://maps.google.com/?cid=7432004513210826314
ChIJT2zZVAih2EcR_T1o4wKaYh4,Clean & Classy,ironing service,"Roding Rd, Loughton IG10 3EN",IG10,Buckhurst Hill,4.6,11,OPERATIONAL,020 8508 3999,+44 20 8508 3999,,https://maps.google.com/?cid=2189481706051354109
ChIJe6jG2zan2EcReR7KZij05Z8,Touch of Class Dry Cleaners (PVT) Ltd,ironing service,"67 George Ln, London E18 1JJ",E18,Buckhurst Hill,4.8,91,OPERATIONAL,020 8530 1227,+44 20 8530 1227,http://touchofclass1.com/,https://maps.google.com/?cid=11521883676057673337
ChIJzzrFHCGh2EcRbT5uxls95xg,Stitch and Clean Dry Cleaners,ironing service,"12 Snakes Ln E, Woodford, Woodford Green IG8 7QG",IG8,Buckhurst Hill,4.2,27,OPERATIONAL,020 8504 6676,+44 20 8504 6676,http://stitchandcleandrycleaners.com/,https://maps.google.com/?cid=1794470440910863981
ChIJCXPfwEGh2EcRLXjQ5X4MPck,Dee's Bespoke Dry Cleaners,ironing service,"9 Brook Mews, High Rd, Chigwell IG7 6PE",IG7,Buckhurst Hill,5,6,OPERATIONAL,020 8500 3266,+44 20 8500 3266,,https://maps.google.com/?cid=14500760114363922477
ChIJDbQNjQIedkgRrYFdWYmPOY8,Pressed 2 Perfection,ironing service,"Unit 4, Broadway Parade, The Broadway, London E4 9LG",E4,Buckhurst Hill,4.8,115,OPERATIONAL,020 8531 8255,+44 20 8531 8255,,https://maps.google.com/?cid=10320437841168794029
ChIJWZ-H_ISg2EcReK9Hn9LYQ8Y,Be Smart Dry Cleaners,ironing service,"147 Station Rd, London E4 6AG",E4,Buckhurst Hill,4.4,16,OPERATIONAL,020 8524 7340,+44 20 8524 7340,http://www.besmartdrycleaners.co.uk/,https://maps.google.com/?cid=14286500842076352376
ChIJcxhVNimh2EcRpdxBnMJxxHU,James Dry Cleaners,ironing service,"632 Chigwell Rd, Woodford Bridge, Woodford Green IG8 8AF",IG8,Buckhurst Hill,4.6,17,OPERATIONAL,07830 662917,+44 7830 662917,https://jamesdrycleaners.co.uk/,https://maps.google.com/?cid=8486032678532013221
ChIJL7eUKXin2EcR9xuifu-thao,Touch of Class Dry Cleaners,ironing service,"106 George Ln, London E18 1AD",E18,Buckhurst Hill,4.5,65,OPERATIONAL,020 8989 4484,+44 20 8989 4484,https://touchofclassdrycleaner.com/,https://maps.google.com/?cid=12287418402483608567
ChIJ01zAgb6h2EcRH7OMAkLKVqY,Sew Clean Dry Cleaning,ironing service,"7 Lower Rd, Loughton IG10 2RS",IG10,Buckhurst Hill,3.8,16,OPERATIONAL,07447 645474,+44 7447 645474,https://sewcleandrycleaning.co.uk/,https://maps.google.com/?cid=11985989843152581407
ChIJDZ2hHVWh2EcRYBnppGr2YMk,HAPPY SERVICES LONDON,domestic cleaner,"661-663 High Rd, Buckhurst Hill IG9 5HW",IG9,Buckhurst Hill,4.9,150,OPERATIONAL,020 8708 0005,+44 20 8708 0005,https://www.happyserviceslondon.co.uk/en/,https://maps.google.com/?cid=14510868937281444192
ChIJW2GzjgKh2EcRTPqzUOQc31U,TrustCare family cleaning,domestic cleaner,"77 Queen's Rd, Buckhurst Hill IG9 5BW",IG9,Buckhurst Hill,,,OPERATIONAL,07497 389747,+44 7497 389747,,https://maps.google.com/?cid=6187696179962444364
ChIJyy3arNnRoU8Rzt1TopIv40E,TC Complete Cleaning Company,domestic cleaner,"3, Chestnut Mews, The Square, Woodford, Woodford Green IG8 0US",IG8,Buckhurst Hill,5,12,OPERATIONAL,07775 212371,+44 7775 212371,https://www.facebook.com/people/TC-Complete-Cleaning-Company-LTD/100084371404362/,https://maps.google.com/?cid=4747690739013770702
ChIJ28W_tHah2EcRE9XonDDry-k,Khloes cleaning,domestic cleaner,"Lower Queen's Rd, Buckhurst Hill IG9 6DN",IG9,Buckhurst Hill,,,OPERATIONAL,07919 659893,+44 7919 659893,,https://maps.google.com/?cid=16846817425132934419
ChIJq6o-8auh2EcRc9PnF-_sRdk,Cleanwell London Limited,domestic cleaner,"9-11 High Beech Rd, Loughton, Essex IG10 4BN",IG10,Buckhurst Hill,5,5,OPERATIONAL,020 8508 8129,+44 20 8508 8129,http://www.cleanwell-london.co.uk/contact-us.html,https://maps.google.com/?cid=15656180191265805171
ChIJF51zDOcfdkgRHqOHw-TFRl0,IVS CLEANING,house cleaning service,"31 Knebworth Ave, London E17 5AH",E17,Buckhurst Hill,5,109,OPERATIONAL,020 7101 3870,+44 20 7101 3870,https://www.ivscleaning.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gbp_main_profile,https://maps.google.com/?cid=6721277080220705566
ChIJUQx-kuan2EcR0Nz2w9mmjao,Iconic cleaning services,house cleaning service,"4 Helmsley, Cleveland Rd, London E18 2AY",E18,Buckhurst Hill,5,46,OPERATIONAL,020 7101 3618,+44 20 7101 3618,https://www.iconiccleaningservices.co.uk/,https://maps.google.com/?cid=12289662412389801168
ChIJWeV_9Xan2EcRhJZYnP16WzA,SalClean Services LTD,house cleaning service,"19-20, Bourne Court, Southend Rd, Woodford, Woodford Green IG8 8HD",IG8,Buckhurst Hill,5,44,OPERATIONAL,07872 940770,+44 7872 940770,https://salclean.co.uk/,https://maps.google.com/?cid=3484513966369576580
ChIJy4_EsY23BK0RxInx2ODWQck,I-SIRE Services LTD,house cleaning service,"8 Johnston Rd, Woodford, Woodford Green IG8 0XA",IG8,Buckhurst Hill,5,1,OPERATIONAL,07405 975249,+44 7405 975249,https://www.i-sire.services/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17508006016660512790,https://maps.google.com/?cid=14502108536310434244
ChIJA6hwKTcPdkgRYsOLlsd_I_4,Reboot Oven Cleaning,oven cleaning service,"Number 1, 1 Carpet St, London E15 2ZR",E15,Buckhurst Hill,5,441,OPERATIONAL,0800 048 5777,+44 800 048 5777,https://helloreboot.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://maps.google.com/?cid=18312621005019530082
ChIJv84l8Iyj2EcRRrV-99paVns,Oven Bright Ltd,oven cleaning service,"Unit 2 19-21 Roebuck Road Hainault Business Park, Ilford IG6 3TU",IG6,Buckhurst Hill,4,8,OPERATIONAL,01279 432444,+44 1279 432444,https://ovenbright.co.uk/,https://maps.google.com/?cid=8887390811163899206
ChIJuyvQcckedkgRHRqTX-isOP8,Specialist Oven Cleaners,oven cleaning service,"30 Harlow Rd, London N13 5QT",N13,Buckhurst Hill,5,5,OPERATIONAL,020 8629 5335,+44 20 8629 5335,https://www.specialist-oven-cleaners.co.uk/,https://maps.google.com/?cid=18390639192403286557
ChIJawg_4LZQ8G0RjpBmazLaboQ,Oven Rescue Enfield,oven cleaning service,"35 Richardson Cres, Goffs Oak, Cheshunt, Waltham Cross EN7 6WZ",EN7,Buckhurst Hill,5,76,OPERATIONAL,07540 260886,+44 7540 260886,https://ovenrescue.co.uk/local-oven-cleaning/london/enfield/,https://maps.google.com/?cid=9542804570529763470
ChIJh9vV8JMhdkgRBGpKSgJcwWE,Everglow Oven Cleaning - Herts,oven cleaning service,"54 Lulworth Ave, Goffs Oak, Waltham Cross EN7 5JX",EN7,Buckhurst Hill,5,80,OPERATIONAL,01707 428828,+44 1707 428828,http://www.everglowovencleaning.co.uk/,https://maps.google.com/?cid=7044012457090247172
ChIJIamGs8sh2UcRCCm4F1qOMBw,Lewis Window Cleaning,window cleaner,"87 Station Rd, Burnham-on-Crouch CM0 8HR",CM0,Burnham-on-Crouch,5,2,OPERATIONAL,07532 779626,+44 7532 779626,http://www.lewiswindowcleaning.co.uk/,https://maps.google.com/?cid=2031279949540239624
ChIJYyY6pgSj2EcRk04iSHQxsuQ,Rhys Window Cleaning,window cleaner,"5 Lilian Rd, Burnham-on-Crouch CM0 8DS",CM0,Burnham-on-Crouch,5,96,OPERATIONAL,07710 010598,+44 7710 010598,,https://maps.google.com/?cid=16479288361998241427
ChIJP7GQ8hjF2EcRtCeaBI87q9s,"Althorne, Burnham on Crouch window cleaning / cleaner",window cleaner,"21 Kings Rd, Burnham-on-Crouch CM0 8RP",CM0,Burnham-on-Crouch,5,2,OPERATIONAL,07726 350728,+44 7726 350728,,https://maps.google.com/?cid=15828810800767313844
ChIJm6asrYQh2UcRblnUZLDK-Is,Dream Clean Essex,window cleaner,"3 Field Fare Rd, Southminster CM0 7YG",CM0,Burnham-on-Crouch,5,12,OPERATIONAL,07761 653696,+44 7761 653696,,https://maps.google.com/?cid=10086034224450918766
ChIJWdCMTAQh2UcRO13PmtcTQ_E,MB Window Cleaning,window cleaner,"39 Lilian Rd, Burnham-on-Crouch CM0 8DS",CM0,Burnham-on-Crouch,,,OPERATIONAL,01621 783402,+44 1621 783402,http://www.mb-windowcleaning.co.uk/,https://maps.google.com/?cid=17384760803316423995
ChIJF3Kwqxoh2UcRXmoOto4BXxE,Ashley Bird,window cleaner,"2 Alamein Rd, Burnham-on-Crouch CM0 8JH",CM0,Burnham-on-Crouch,5,1,OPERATIONAL,07540 494334,+44 7540 494334,,https://maps.google.com/?cid=1251720933883669086
ChIJ7ao6IQYh2UcRzFLgln7aJsk,Kingscaping Ltd,gardener,"26 Worcester Rd, Burnham-on-Crouch CM0 8RA",CM0,Burnham-on-Crouch,5,10,OPERATIONAL,01621 786970,+44 1621 786970,https://kingscaping.co.uk/,https://maps.google.com/?cid=14494512687970538188
ChIJD59yv5wh2UcRqRPnhbdtWOE,Parks Landscaping,gardener,"43 Alexandra Rd, Burnham-on-Crouch CM0 8BW",CM0,Burnham-on-Crouch,5,14,OPERATIONAL,07854 496175,+44 7854 496175,,https://maps.google.com/?cid=16237849091477279657
ChIJ79uQCoHO7GsRpxTVO9Y1hW4,Absolute Lawncare,gardener,"53 Glebe Way, Burnham-on-Crouch CM0 8QJ",CM0,Burnham-on-Crouch,5,8,OPERATIONAL,07775 935799,+44 7775 935799,https://www.absolutelawncare.co.uk/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2600780002819753008,https://maps.google.com/?cid=7963830710317683879
ChIJC2fU5BAh2UcRMO6jMFen29U,Genesis Home and Garden Services,gardener,"10 Belvedere Rd, Burnham-on-Crouch CM0 8AJ",CM0,Burnham-on-Crouch,,,OPERATIONAL,01621 782969,+44 1621 782969,,https://maps.google.com/?cid=15410094542898327088
ChIJ6XaL5akh2UcRF2DdyI2cKdw,Sadler J & A,gardener,"The Limes/Southminster Rd, Burnham-on-Crouch CM0 8QB",CM0,Burnham-on-Crouch,4.9,74,OPERATIONAL,01621 785865,+44 1621 785865,,https://maps.google.com/?cid=15864383295163555863
