place_id,business_name,category,address,postcode_area,town_searched,rating,review_count,business_status,phone,phone_intl,website,google_maps_url
ChIJt3n85X13dkgRv1_MMbjwqCI,local weekend gardens,gardener,"laughing waters, Riverside Cl, Staines-upon-Thames, Staines TW18 3NH",TW18,Staines-upon-Thames,,,OPERATIONAL,07428 377370,+44 7428 377370,https://69c502a59a846.site123.me/,https://maps.google.com/?cid=2497510667277066175
ChIJLyZFfF1xdkgRZFSYdCy8E1g,Distinctly Different Landscapes,gardener,"60 St Anne's Ave, Stanwell, Staines TW19 7RN",TW19,Staines-upon-Thames,3,2,OPERATIONAL,07949 768344,+44 7949 768344,,https://maps.google.com/?cid=6346623199015883876
ChIJc6KtTLYMdkgRKFWRcbq3gmU,Kingston Landscape Group Ltd,garden maintenance,"Baron's Court, 22 The Avenue, Egham TW20 9AB",TW20,Staines-upon-Thames,4.9,24,OPERATIONAL,020 8893 8992,+44 20 8893 8992,http://www.klguk.com/,https://maps.google.com/?cid=7314610756200256808
ChIJV09QgxZ3dkgRNy1HZyPPM1I,Staines Building Services,garden maintenance,"1 Matthew Arnold Cl, Staines-upon-Thames, Staines TW18 1JZ",TW18,Staines-upon-Thames,5,85,OPERATIONAL,07736 318372,+44 7736 318372,http://www.stainesbuildingservices.co.uk/,https://maps.google.com/?cid=5923305685885857079
ChIJrVrKkD93dkgRZs6Ae5zrkyc,DG Plumber and Handyman,garden maintenance,"26, Staines-upon-Thames, Staines TW18 1LP",TW18,Staines-upon-Thames,5,41,OPERATIONAL,07733 384010,+44 7733 384010,,https://maps.google.com/?cid=2851882046375120486
ChIJl8xhGQ5xdkgRxRCIfxdPQmc,Heathrow Launderette & Dry Cleaners,ironing service,"185 Horton Rd, Stanwell Moor, Staines TW19 6AQ",TW19,Staines-upon-Thames,4.9,106,OPERATIONAL,07957 479626,+44 7957 479626,http://heathrowlaundry.com/,https://maps.google.com/?cid=7440596496711946437
ChIJWarJfDFxdkgRbYKd56X3N1Y,The Hot Iron,ironing service,"15 Britannia Way, Stanwell, Staines TW19 7HJ",TW19,Staines-upon-Thames,4.9,7,OPERATIONAL,0333 339 9964,+44 333 339 9964,https://thehotiron.co.uk/ironing-services-in-stanwell,https://maps.google.com/?cid=6212706502908412525
ChIJx1sm-fx3dkgRUGiltzZ40as,Crystal Cleaners - Dry Cleaning & Laundry Services in Staines,ironing service,"92 Gresham Rd, Staines-upon-Thames, Staines TW18 2AE",TW18,Staines-upon-Thames,4.9,12,OPERATIONAL,01784 457045,+44 1784 457045,http://thecrystalcleaners.co.uk/,https://maps.google.com/?cid=12380809027022841936
ChIJ93RyA15xdkgRQ3HonsoGgbM,Speediwash Laundry,ironing service,"8, Trident House, Clare Rd, Stanwell, Staines-upon-Thames, Staines TW19 7QU",TW19,Staines-upon-Thames,4.7,34,OPERATIONAL,01784 241197,+44 1784 241197,http://www.speediwash.co.uk/,https://maps.google.com/?cid=12934627072103969091
ChIJsxwttitxdkgRJfmv9_4N3Hc,Staines-upon-Thames Dry Cleaners Ltd,ironing service,"2-4 Church St, Staines-upon-Thames, Staines TW18 4EP",TW18,Staines-upon-Thames,3.5,25,OPERATIONAL,01784 455811,+44 1784 455811,,https://maps.google.com/?cid=8636793574118127909
ChIJ0TiwXDZ0dkgRh7wmj9MJ2wE,Thames Laundry & Dry Cleaning,ironing service,"2 Thurlestone Parade, High St, Shepperton TW17 9AR",TW17,Staines-upon-Thames,4.7,140,OPERATIONAL,01932 243467,+44 1932 243467,http://www.thameslaundry.com/,https://maps.google.com/?cid=133711418181991559
ChIJB9nxBi13dkgRcYGAOwULGC0,Joe Soaps Laundrette,ironing service,"112 Thorpe Lea Rd, Egham TW20 8BL",TW20,Staines-upon-Thames,4.4,63,OPERATIONAL,07886 824283,+44 7886 824283,,https://maps.google.com/?cid=3249359248248832369
ChIJdf-LBy5xdkgRROzKNZY0LLM,Express Dry Cleaners,ironing service,"171 High St, Staines-upon-Thames, Staines TW18 4PA",TW18,Staines-upon-Thames,2.3,10,OPERATIONAL,01784 464762,+44 1784 464762,,https://maps.google.com/?cid=12910752051516599364
ChIJuQasoZV2dkgRRi4o5Mm-_SE,B K Laundry,ironing service,"Plum Tree Cottage, 4 Ferry Ln, Laleham, Staines-upon-Thames, Staines TW18 1SW",TW18,Staines-upon-Thames,5,1,OPERATIONAL,07834 970281,+44 7834 970281,,https://maps.google.com/?cid=2449323546684960326
ChIJ8w4pRCxxdkgRO6h5Z_CJ8TQ,Timpson,ironing service,"Unit 19, Elmsleigh Centre, Staines-upon-Thames, Staines TW18 4QB",TW18,Staines-upon-Thames,3.5,88,OPERATIONAL,01784 469156,+44 1784 469156,https://www.timpson.co.uk/stores/Staines-Elmsleigh-Centre,https://maps.google.com/?cid=3814982024980703291
ChIJTww0LfRzdkgRoAIDcXTVwP4,Smart Dry Cleaners,ironing service,"75 Feltham Rd, Ashford TW15 1DB",TW15,Staines-upon-Thames,4.9,96,OPERATIONAL,07828 709268,+44 7828 709268,,https://maps.google.com/?cid=18356906777251087008
ChIJcd5lB6B2dkgRmhXXSoXPpys,Pressed For Time,ironing service,"13 Korda Cl, Shepperton TW17 0QS",TW17,Staines-upon-Thames,5,3,OPERATIONAL,01932 563934,+44 1932 563934,https://www.facebook.com/profile.php?id=61583400526280,https://maps.google.com/?cid=3145711036134790554
ChIJOw2Fk5V1dkgRP3z3-3AWCzU,Royal Laundrette & Dry Cleaners,ironing service,"124 Feltham Hill Rd, Ashford TW15 2BX",TW15,Staines-upon-Thames,4.2,21,OPERATIONAL,07858 636220,+44 7858 636220,https://www.royallaundrettedrycleaners.co.uk/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary,https://maps.google.com/?cid=3822173383273446463
ChIJA-g1gjx3dkgRUNN9LryO-UI,D M Laundry Services Ltd,ironing service,"3, Eversley Way, Thorpe Industrial Estate, Egham TW20 8RG",TW20,Staines-upon-Thames,4,2,OPERATIONAL,01784 470475,+44 1784 470475,,https://maps.google.com/?cid=4826045414589190992
ChIJtwJyehp3dkgRmvmuBMnwhOM,Sk laundry,ironing service,"81 Garrick Cl, Staines-upon-Thames, Staines TW18 2PH",TW18,Staines-upon-Thames,,,OPERATIONAL,,,,https://maps.google.com/?cid=16394493289693116826
ChIJyU2X1_J1dkgRGSxClvQlpCg,Envirowise,domestic cleaner,"Regus, Rourke House, The Causeway, Staines-upon-Thames, Staines TW18 3BA",TW18,Staines-upon-Thames,4.9,150,OPERATIONAL,01932 640237,+44 1932 640237,http://www.envirowiseuk.co.uk/,https://maps.google.com/?cid=2928507390120832025
ChIJc3WZC3l7dkgR9TfAx8DSsoo,Daisy Bee Clean,domestic cleaner,"Ouseley Rd, Wraysbury, Staines TW19 5JB",TW19,Staines-upon-Thames,5,1,OPERATIONAL,01784 606996,+44 1784 606996,https://www.daisybeeclean.co.uk/,https://maps.google.com/?cid=9994282248515368949
ChIJaZsS74MtdSARFrDw70tLimw,Cinders Cleaners,domestic cleaner,"High St, Staines-upon-Thames, Staines TW18 4BB",TW18,Staines-upon-Thames,5,7,OPERATIONAL,07392 079148,+44 7392 079148,https://www.cinderscleaners.co.uk/,https://maps.google.com/?cid=7821146492402446358
ChIJ6Yr4ZAh1dkgRmRsn1ktg1jM,BJ Cleaning Services Limited,domestic cleaner,"384 Staines Rd W, Ashford TW15 1RY",TW15,Staines-upon-Thames,4.9,15,OPERATIONAL,07867 228648,+44 7867 228648,https://bjcleaning.co.uk/,https://maps.google.com/?cid=3735278819782106009
ChIJGaP6VbN2dkgRYwUloO3hTNQ,Blue Solution Cleaning Ltd,domestic cleaner,"61 Strodes Cres, Staines-upon-Thames, Staines TW18 1DG",TW18,Staines-upon-Thames,3.5,11,OPERATIONAL,07746 662971,+44 7746 662971,https://www.bluesolutionservices.co.uk/,https://maps.google.com/?cid=15297850444981011811
ChIJ2ybwgJBxdkgROB5j75AI-6k,Maid To Perfection Cleaning,domestic cleaner,"106 Clare Rd, Stanwell, Staines TW19 7EH",TW19,Staines-upon-Thames,4.7,14,OPERATIONAL,07393 582113,+44 7393 582113,https://maidtoperfectioncleaning.co.uk/#services,https://maps.google.com/?cid=12248393030148759096
ChIJvzsh_S51dkgRco36hT4no2s,TenancyCleaner.com,domestic cleaner,"96 Windmill Rd, Sunbury-on-Thames TW16 7HB",TW16,Staines-upon-Thames,3.9,230,OPERATIONAL,020 3633 4897,+44 20 3633 4897,https://tenancycleaner.com/,https://maps.google.com/?cid=7756086132751371634
ChIJYb1YiVR1dkgRi-UGswUUnCw,Busta Grimez Ltd,domestic cleaner,"46 Hogarth Ave, Ashford TW15 1QA",TW15,Staines-upon-Thames,5,32,OPERATIONAL,07469 155245,+44 7469 155245,http://www.bustagrimez.co.uk/,https://maps.google.com/?cid=3214466248746657163
ChIJwTKgvl5xdkgR7V2XBSKem5o,Industrial & Domestic Cleaning,domestic cleaner,"148 Viola Ave, Stanwell, Staines TW19 7SE",TW19,Staines-upon-Thames,,,OPERATIONAL,01784 245810,+44 1784 245810,,https://maps.google.com/?cid=11140671972190936557
ChIJ2X0UEvlR5KYRx9goqDZX-Ao,Noble Stag Cleaning and Handyman Services,domestic cleaner,"Unit 5, King Acre Court, Staines-upon-Thames, Staines TW18 4XL",TW18,Staines-upon-Thames,5,5,OPERATIONAL,07481 170037,+44 7481 170037,https://noblestagsolutions.co.uk/,https://maps.google.com/?cid=790477626864621767
ChIJMdOiGCh3dkgRvVgnnExTHtM,Sparkle Sisters,house cleaning service,"38 Ashleigh Ave, Egham TW20 8LA",TW20,Staines-upon-Thames,5,3,OPERATIONAL,01932 932992,+44 1932 932992,https://www.sparklesisterscleans.com/,https://maps.google.com/?cid=15212688179806558397
ChIJl4-oxylxdkgRsbL4_Px0c_Y,Blanc Cleaning,house cleaning service,"kempton house, Staines-upon-Thames, Staines TW18 4EQ",TW18,Staines-upon-Thames,,,OPERATIONAL,07386 180357,+44 7386 180357,,https://maps.google.com/?cid=17758666385576735409
ChIJa3fDujYJdkgRnu5rbGrpB3k,Prime Crown Cleaning,house cleaning service,"Raeburn Ave, Surbiton KT5 9DF",KT5,Staines-upon-Thames,5,11,OPERATIONAL,07884 237122,+44 7884 237122,https://primecrowncleaning.co.uk/,https://maps.google.com/?cid=8721195846721072798
ChIJUdSAY5UBdkgRX6th0Aw0dgI,Eagle Eye Oven Cleaning,oven cleaning service,"7 Rectory Rd, Beckenham BR3 1HL",BR3,Staines-upon-Thames,4.9,403,OPERATIONAL,020 3858 0057,+44 20 3858 0057,http://www.eagleeyeovencleaning.co.uk/,https://maps.google.com/?cid=177386464968026975
ChIJ6W3BbU_p2EcRtrdlqLK49J0,Blackhawk Oven Cleaning,oven cleaning service,"Sunnyhurst Cl, Sutton SM1 2PT",SM1,Staines-upon-Thames,5,181,OPERATIONAL,0345 257 8322,+44 345 257 8322,https://www.blackhawkovencleaning.co.uk/,https://maps.google.com/?cid=11381925235741013942
ChIJKaDaD-hEdkgRNgbqvAmDLUE,The Professional Oven Cleaner,oven cleaning service,"3 Hales Park, Hemel Hempstead HP2 4RH",HP2,Staines-upon-Thames,4.9,148,OPERATIONAL,07922 228973,+44 7922 228973,https://www.theprofessionalovencleaner.co.uk/,https://maps.google.com/?cid=4696554064264693302
ChIJ5y_-V-QJdkgRHsG47IGOQJA,Smear-Free Window Cleaning,window cleaner,"6 Gatley Ave, Epsom KT19 9NG",KT19,Epsom,4.9,15,OPERATIONAL,07909 554178,+44 7909 554178,http://www.smear-free.co.uk/,https://maps.google.com/?cid=10394464628644561182
ChIJ-74sfe0JdkgRuYaMCwELJhM,Worcester Park Window Cleaners,window cleaner,"62 St Philip's Ave, Worcester Park KT4 8LA",KT4,Epsom,5,113,OPERATIONAL,07469 717654,+44 7469 717654,http://www.worcesterparkwindowcleaners.com/,https://maps.google.com/?cid=1379802434952267449
ChIJWywEkp1izSkRgughe_YKzpg,Mahlon's Window Cleaning,window cleaner,"74 Church Ln, Chessington KT9 2DW",KT9,Epsom,5,53,OPERATIONAL,07874 281596,+44 7874 281596,http://mahlonswindowcleaning.com/,https://maps.google.com/?cid=11010750192711493762
ChIJP5-jKSoLdkgRhMblvhfXBw4,Sunnys Window Cleaning,window cleaner,"209 Red Lion Rd, Surbiton KT6 7RF",KT6,Epsom,5,151,OPERATIONAL,07415 126503,+44 7415 126503,https://www.sunnyswindowcleaning.co.uk/,https://maps.google.com/?cid=1011013138354914948
ChIJURjy1iv9dUgRFSaJPsyZBjQ,Reach & Wash Cleaning Services,window cleaner,"14 Bramley Ave, Coulsdon CR5 2DP",CR5,Epsom,5,86,OPERATIONAL,020 8798 2497,+44 20 8798 2497,https://reachandwash.co.uk/,https://maps.google.com/?cid=3748852842334070293
ChIJh7DC-Y7hdUgRGDBn7Z49jCM,Seymour Window Cleaning,window cleaner,"33 N Acre, Banstead SM7 2EG",SM7,Epsom,5,8,OPERATIONAL,07767 305228,+44 7767 305228,http://www.seymourwindowcleaning.co.uk/,https://maps.google.com/?cid=2561490040864059416
ChIJhzP1hmIir2sRu09qXBqNNNg,AM 2 PM Cleaning Services LTD,window cleaner,"High St, Epsom, Surrey KT19 8AD",KT19,Epsom,5,9,OPERATIONAL,07445 065044,+44 7445 065044,http://www.am2pmcleaningservices.co.uk/,https://maps.google.com/?cid=15579232155340525499
ChIJKYliWBDidUgR2PABoVJCWi4,D&L Epsom Dry Cleaners,window cleaner,"62 High St, Epsom KT19 8AJ",KT19,Epsom,4.9,116,OPERATIONAL,01372 723820,+44 1372 723820,https://danlepsom.netlify.app/,https://maps.google.com/?cid=3340054996304654552
ChIJZQZrxmMvJk0REbUBNjz0pmw,Top Hat Gutter Cleaners,window cleaner,"Station Ave, Ewell, Epsom KT19 9UG",KT19,Epsom,5,9,OPERATIONAL,07983 559507,+44 7983 559507,,https://maps.google.com/?cid=7829213541671482641
ChIJO92_ehsLdkgRiNrq3EF9awg,Hammonds Cleaning Ltd,window cleaner,"308 Ewell Rd, Surbiton KT6 7AL",KT6,Epsom,4.9,108,OPERATIONAL,07816 603468,+44 7816 603468,http://www.hammondscleaning.co.uk/,https://maps.google.com/?cid=606716296644188808
ChIJHSl05j3jdUgRZZ0DrCRMHjA,Clear Windows,window cleaner,"36 Courtlands Cres, Banstead SM7 2PJ",SM7,Epsom,5,51,OPERATIONAL,07708 632936,+44 7708 632936,https://clearwindowsbanstead.co.uk/,https://maps.google.com/?cid=3467292483510312293
ChIJx68YAngLdkgR6KpkkHD8pS4,Bluesky Window Cleaning,window cleaner,"20 Derek Ave, West Ewell, Epsom KT19 9HR",KT19,Epsom,4,4,OPERATIONAL,01252 328251,+44 1252 328251,https://www.bluesky-window-cleaning.co.uk/,https://maps.google.com/?cid=3361370257290996456
ChIJj7zXgnUJdkgRADX2zvIMBYU,Lions of London,window cleaner,"160 Ardrossan Gardens, Worcester Park KT4 7BA",KT4,Epsom,4.9,114,OPERATIONAL,07935 382279,+44 7935 382279,http://www.lionsoflondon.co.uk/,https://maps.google.com/?cid=9585081618921829632
ChIJxxIlDxridUgR64LdXKSC8qw,GES Exterior Cleaning Ltd,window cleaner,"29 The Broadway Stoneleigh, Stoneleigh, Epsom KT17 2JE",KT17,Epsom,4.8,372,OPERATIONAL,0808 258 9494,+44 808 258 9494,https://gesexteriorcleaning.co.uk/,https://maps.google.com/?cid=12462166761331852011
ChIJj6s9Gx3idUgR1qyi5oCnE9w,Brooks Gardening Ltd,gardener,"Unit 5, 85 Hook Rd, Epsom KT19 8TP",KT19,Epsom,5,98,OPERATIONAL,07731 178510,+44 7731 178510,http://brooksgardening.com/,https://maps.google.com/?cid=15858202884968721622
ChIJOUbW3NUJdkgRkR7dwSWLjjY,All Seasons Garden Maintenance,gardener,"48 Larkspur Way, Epsom KT19 9LX",KT19,Epsom,4.7,70,OPERATIONAL,07368 356520,+44 7368 356520,http://allseasonssurrey.com/,https://maps.google.com/?cid=3931232519023566481
ChIJXac8_NgJdkgRbW6ZrDSpftA,Rainbow Gardening Ltd,gardener,"12 East St, Epsom KT17 1HH",KT17,Epsom,5,12,OPERATIONAL,01372 650289,+44 1372 650289,http://www.rainbowgardening.com/,https://maps.google.com/?cid=15023631450653683309
ChIJM-Pz22ATh6QRWBp-lfoyzv8,Dench DIY & Gardening,gardener,"12B West Hill, Epsom KT19 8HR",KT19,Epsom,5,41,OPERATIONAL,07583 490313,+44 7583 490313,https://denchdiyandgardening.co.uk/,https://maps.google.com/?cid=18432726376705301080
ChIJAQB0JVbidUgRFfUA3UghEHc,ABL tree & garden care,gardener,"48 Shawley Way, Epsom KT18 5PB",KT18,Epsom,4.9,168,OPERATIONAL,07788 151668,+44 7788 151668,https://abltree-gardencare.co.uk/,https://maps.google.com/?cid=8579393886969984277
ChIJ96GoBYsGdkgRThykvNp1_A8,Complete Gardens,gardener,"160 Larkspur Way, West Ewell, Epsom KT19 9LU",KT19,Epsom,4.8,25,OPERATIONAL,07533 090775,+44 7533 090775,http://complete-gardens.co.uk/,https://maps.google.com/?cid=1151925187028196430
ChIJN29DfRbidUgR_sDJ1vq96uM,Think Gardeners,gardener,"23 Worple Rd, Epsom KT18 5EP",KT18,Epsom,5,3,OPERATIONAL,01372 236350,+44 1372 236350,http://www.thinkgardeners.com/,https://maps.google.com/?cid=16423147876202955006
ChIJbUVWVBnidUgRxLoVyIbebxk,Anna’s Gardens,gardener,"32 Rosebank, Epsom KT18 7RS",KT18,Epsom,5,10,OPERATIONAL,07958 247517,+44 7958 247517,http://annasgardens.com/,https://maps.google.com/?cid=1832928243826932420
ChIJXwbfi6MIdkgRHei_YmpbZac,Green Expectations Gardeners,gardener,"27 Almond Rd, Epsom KT19 9DS",KT19,Epsom,4.5,10,OPERATIONAL,07971 957951,+44 7971 957951,https://www.greenexpectations.co.uk/,https://maps.google.com/?cid=12062147689463146525
ChIJOR9AsFMJdkgRFFV3Et2cgdE,Gardening Angel The Lady Gardener,gardener,"23 Eastcroft Rd, Ewell, Epsom KT19 9TX",KT19,Epsom,4.9,41,OPERATIONAL,07956 994890,+44 7956 994890,http://www.taniatheladygardener.com/,https://maps.google.com/?cid=15096519899234129172
ChIJRZPV7eYJdkgRTqEzKKT12s4,JR Landscapes,gardener,"Stoneleigh Cres, Epsom KT19 0RP",KT19,Epsom,5,11,OPERATIONAL,07919 566796,+44 7919 566796,,https://maps.google.com/?cid=14905496002133991758
ChIJD3BKna4LdkgRR2Y3_IRf02g,JS Gardens & Landscape,gardener,"79 Scotts Farm Rd, Ewell, Epsom KT19 9LN",KT19,Epsom,5,12,OPERATIONAL,07474 618680,+44 7474 618680,,https://maps.google.com/?cid=7553486024802264647
ChIJaTmoIfQJdkgR7F81ZI72dL8,Surrey Garden Clearance,gardener,"168A Ruxley Ln, Epsom KT19 9HA",KT19,Epsom,5,1,OPERATIONAL,07465 292565,+44 7465 292565,,https://maps.google.com/?cid=13795922649969680364
ChIJ0Rq12kW8FCwRMNrEvluqZfs,Helen Saunders Garden Design,gardener,"58 The Greenway, Epsom KT18 7HZ",KT18,Epsom,5,6,OPERATIONAL,07912 257661,+44 7912 257661,https://www.helensaundersgardendesign.co.uk/,https://maps.google.com/?cid=18115072387187006000
ChIJLXohsTTidUgRe2ZsJQmXwGs,Fraser Landscapes Ltd.,gardener,"52D Grosvenor Rd, Epsom KT18 6JB",KT18,Epsom,5,10,OPERATIONAL,07939 572023,+44 7939 572023,http://fraserlandscapes.co.uk/,https://maps.google.com/?cid=7764371823125096059
ChIJZ9dEAssJdkgRl7GdIqXHyi4,Light Your Garden,gardener,"127 Chadacre Rd, Epsom KT17 2HQ",KT17,Epsom,5,12,OPERATIONAL,020 8873 2132,+44 20 8873 2132,https://www.lightyourgarden.co.uk/,https://maps.google.com/?cid=3371726783104528791
ChIJ12nyKWaekaER-6VeQKsJILI,GoldHouse Garden Services,garden maintenance,"347 Kingston Rd, Epsom KT19 0BS",KT19,Epsom,,,OPERATIONAL,07756 531248,+44 7756 531248,https://www.checkatrade.com/trades/goldhousecaresolutions,https://maps.google.com/?cid=12835269569129915899
ChIJbyL8m2cJdkgRNn70M5hKx_w,Fresh Car,mobile car valeting,"98 Stoneleigh Park Rd, Stoneleigh, Epsom KT19 0RG",KT19,Epsom,5,23,OPERATIONAL,0808 175 9420,+44 808 175 9420,https://www.freshcar.co.uk/england_locations/car-valeting-kingston/,https://maps.google.com/?cid=18214609235490405942
ChIJUfutVhHjdUgR8G-Q3N14058,All Seasons Car Spa,mobile car valeting,"11 Axwood, Epsom KT18 7DR",KT18,Epsom,5,21,OPERATIONAL,07703 800816,+44 7703 800816,https://www.instagram.com/allseasonscarspa/,https://maps.google.com/?cid=11516681566400049136
ChIJvaj99LMLdkgR9YY_NKvwS14,Kamil Mobile Detailing. Car Valeting & Detailing Service,mobile car valeting,"Cambridge Rd, Kingston upon Thames KT1 3LU",KT1,Epsom,5,176,OPERATIONAL,07456 505373,+44 7456 505373,https://kamilmobiledetailing.com/,https://maps.google.com/?cid=6794789080925177589
ChIJ5RyCVmMJdkgRMLbQb_XA2Xk,Albert mobile car valeting,mobile car valeting,"10, Wade Court, Wesley close, West Ewell, Epsom KT19 9FN",KT19,Epsom,5,1,OPERATIONAL,07955 231175,+44 7955 231175,,https://maps.google.com/?cid=8780261108910962224
ChIJh9BGRQAJdkgRRFTCTSACDYg,Glow Mobile Car Valeting & Detailing,mobile car valeting,"53 Beaumont Dr, Worcester Park KT4 8FE",KT4,Epsom,,,OPERATIONAL,07311 380503,+44 7311 380503,https://glowmobilevaleting.co.uk/,https://maps.google.com/?cid=9803494301622228036
ChIJK1s4B8EJdkgRaNUqaxH5Njc,Epsom Detailing,mobile car valeting,"Kiln Ln, Epsom KT17 1EQ",KT17,Epsom,5,1,OPERATIONAL,,,,https://maps.google.com/?cid=3978641174036141416
ChIJGwsAZkYJdkgRoxddloulyig,Vanguard detailing LTD | Mobile valeting & Detailing,mobile car valeting,"190 Blagdon Rd, New Malden KT3 4AL",KT3,Epsom,5,2,OPERATIONAL,07498 089375,+44 7498 089375,,https://maps.google.com/?cid=2939343725754390435
ChIJaTD-xzXjdUgR-Q3rVUrYM5A,Auto detailing Sutton,mobile car valeting,"3 Whiteoaks, Banstead SM7 3SA",SM7,Epsom,5,68,OPERATIONAL,020 3769 4352,+44 20 3769 4352,https://autodetailinglondon.co.uk/,https://maps.google.com/?cid=10390886579054513657
ChIJhXcjBeDjdUgRCqo6DgN4FxU,Stitch Studio,ironing service,"5 The Quadrant, Epsom KT17 4RH",KT17,Epsom,5,126,OPERATIONAL,01372 722477,+44 1372 722477,https://www.stitch-studio.online/,https://maps.google.com/?cid=1519815353779792394
ChIJC1MpheQJdkgRt6oNTTm4byc,Ewell Dryclean & Launderette - Epsom,ironing service,"214 Chessington Rd, Ewell, Epsom KT19 9XA",KT19,Epsom,4.2,71,OPERATIONAL,020 3609 9139,+44 20 3609 9139,http://www.ewelldrycleanlaunderette.co.uk/,https://maps.google.com/?cid=2841692446139460279
ChIJ3XLTwrgJdkgRVuwoMRj1oh0,M & M,ironing service,"185 Vale Rd, Epsom KT19 0PJ",KT19,Epsom,4.4,65,OPERATIONAL,020 8394 2028,+44 20 8394 2028,,https://maps.google.com/?cid=2135538657579822166
ChIJzRrrS5MJdkgR2nDv5gtxTss,Ewell Express Stitch & Dry Cleaners,ironing service,"415 Kingston Rd, Epsom KT19 0BT",KT19,Epsom,4.8,21,OPERATIONAL,020 8786 8900,+44 20 8786 8900,https://www.facebook.com/EwellExpressStitchDryCleaners/?ref=page_internal,https://maps.google.com/?cid=14649770933815832794
ChIJm6m5RhcJdkgRcRs1nF1-Kr4,Steam & Press Co.,ironing service,"181 Vale Rd, Epsom KT19 0PJ",KT19,Epsom,5,10,OPERATIONAL,020 8090 8232,+44 20 8090 8232,https://www.steamandpressco.uk/,https://maps.google.com/?cid=13702903756745939825
ChIJJ-FPghHidUgRr7TvT3dfabI,L B Dry Cleaners,ironing service,"Nelson House, 1A Church St, Epsom KT17 4PF",KT17,Epsom,4,36,OPERATIONAL,01372 729457,+44 1372 729457,,https://maps.google.com/?cid=12855911577352647855
ChIJC1VAOpMJdkgRR4iE5IGxLmw,Surrey Stitch,ironing service,"4 Ruxley Ln, Epsom KT19 0JA",KT19,Epsom,4.9,93,OPERATIONAL,07842 722600,+44 7842 722600,http://www.surreystitch.com/,https://maps.google.com/?cid=7795363176467695687
ChIJ5xQRBRDidUgRw85xPACiQrY,Launderclean,ironing service,"33 Waterloo Rd, Epsom KT19 8EX",KT19,Epsom,1.9,29,OPERATIONAL,,,,https://maps.google.com/?cid=13133237585263578819
ChIJFxrs8BDidUgRrpdqt9uQgKU,Timpson,ironing service,"1 Ashley Rd, Epsom KT18 5AQ",KT18,Epsom,4.3,75,OPERATIONAL,01372 740880,+44 1372 740880,https://www.timpson.co.uk/stores/Epsom-Ashley-Road,https://maps.google.com/?cid=11925691086626527150
ChIJQxT1F3HjdUgR160_VhmhS-w,Timpson,ironing service,"1B Kiln Ln, Epsom KT17 1EQ",KT17,Epsom,4.5,86,OPERATIONAL,01372 742188,+44 1372 742188,https://www.timpson.co.uk/stores/Epsom-Sainsburys,https://maps.google.com/?cid=17026879946397560279
ChIJn9t2CAUJdkgRRdri_ypRCYI,Revolution Laundry,ironing service,"Service Station, 274-276 Kingston Rd, Epsom KT19 0SH",KT19,Epsom,3,4,OPERATIONAL,,,https://stores.revolution-laundry.com/en-uk/?utm_source=google&utm_medium=directory&utm_campaign=local_visibility&utm_content=google_maps,https://maps.google.com/?cid=9370109744844560965
ChIJz10P2soLdkgRdWcf-PfchGU,Iron Ladies Surrey LTD,ironing service,"460 Ewell Rd, Surbiton KT6 7EL",KT6,Epsom,4.1,9,OPERATIONAL,020 3774 7701,+44 20 3774 7701,http://www.ironladiessurrey.co.uk/,https://maps.google.com/?cid=7315214652334368629
ChIJtyKoIEgKdkgRYicyfn8bkG0,Victoria's ironing,ironing service,"Sandhurst Ave, Surbiton KT5 9BS",KT5,Epsom,4.8,48,OPERATIONAL,07731 378941,+44 7731 378941,http://www.victoriasironing.com/,https://maps.google.com/?cid=7894840381172492130
ChIJHfQzlNgJdkgRXqr_DEExrj8,Ewell Village Dry Cleaners,ironing service,"65 High St, Ewell, Epsom KT17 1RX",KT17,Epsom,4.2,28,OPERATIONAL,020 8786 7171,+44 20 8786 7171,,https://maps.google.com/?cid=4588659225797831262
ChIJzbcy9hDidUgRcjrjhZV3sRI,D&L UK,ironing service,"27 Tattenham Cres, Epsom KT18 5QJ",KT18,Epsom,3.3,20,OPERATIONAL,01737 356440,+44 1737 356440,,https://maps.google.com/?cid=1346989247640582770
ChIJ5Yo5g2oKdkgRF1PVz81wNhg,Chessington Launderette,ironing service,"373 Hook Rd, Hook, Chessington KT9 1EL",KT9,Epsom,4.9,119,OPERATIONAL,07957 017717,+44 7957 017717,https://chessingtonlaunderette.co.uk/,https://maps.google.com/?cid=1744705934910116631
ChIJ7eczusMJdkgRcMuP8C6fQuY,Ewell Professional dry cleaners,ironing service,"191 Kingston Rd, Ewell, Epsom KT19 0AB",KT19,Epsom,4.4,17,OPERATIONAL,020 8393 8754,+44 20 8393 8754,http://www.ewellprofessional.uk/,https://maps.google.com/?cid=16591999001139596144
ChIJOyAOTKbidUgRUAHrDn9aK_0,The Little Ironing and Dry Cleaning Shop,ironing service,"7 Station Rd, Sutton SM2 6BG",SM2,Epsom,4.3,11,OPERATIONAL,020 8412 7617,+44 20 8412 7617,http://www.thelittleironinganddrycleaningshop.co.uk/,https://maps.google.com/?cid=18242774217351954768
